,RA_ICRS,DE_ICRS,e_RA_ICRS,e_DE_ICRS,mem_prob
1404,103.00448789216,2.94406427129,0.1345,0.1272,0.7901704321104235
1406,103.02313345918,2.93294828215,0.065,0.0614,1.0
1410,103.01812202062,2.92169145392,0.0843,0.0798,1.0
1411,103.01850011773,2.92443062608,0.1318,0.1323,1.0
1413,102.99470632162,2.93495492418,0.3218,0.3083,0.8136438789488071
1416,103.00665400117,2.93485659695,0.0367,0.035,0.9336332937827542
1417,103.01562708959,2.92313427886,0.0312,0.0295,1.0
1419,102.9908932914,2.92795439527,0.0779,0.0734,1.0
1422,103.02469677257,2.92803237344,0.1877,0.1771,0.7910539763542705
1425,103.0130230012,2.93660650073,0.1231,0.1167,1.0
1428,103.00222692149,2.91948507688,0.1465,0.129,1.0
1429,102.98885357095,2.92907912642,0.1887,0.1772,0.7992961485193624
1431,103.00205865007,2.9204638916,0.1604,0.1518,1.0
1432,103.01584149909,2.92167910738,0.0614,0.0585,1.0
1433,103.02229092483,2.9266499621,0.0947,0.0897,1.0
1434,102.99138449933,2.92680527817,0.1931,0.1821,0.7469322867191484
1439,102.99275385212,2.93262522347,0.3166,0.3031,0.8170245744690623
1447,103.00433055448,2.9180832548,0.312,0.2941,0.9009439419897165
1454,103.01378338164,2.94555877374,0.1795,0.168,1.0
1455,103.02962922087,2.93459214051,0.0601,0.057,0.9137753989881822
1459,103.03557141044,2.93973483214,0.1111,0.1048,1.0
1460,103.02655724006,2.95028739153,0.0532,0.0503,0.7656824329817634
1461,103.02931562551,2.96540826818,0.0994,0.0967,0.8202815027853954
1465,103.0231552788,2.94769503665,0.087,0.0822,1.0
1466,103.03614158955,2.95698772178,0.4821,0.463,0.9174200750719848
1469,103.01835849691,2.9513030525,0.7732,0.7667,1.0
1471,103.04240651041,2.94856551004,0.2268,0.2148,1.0
1474,103.02252404389,2.95102809589,0.7143,0.6942,0.8898138264004644
1478,103.01643786807,2.94343454213,0.6705,0.657,0.7031635518683609
1480,103.03035922071,2.9375834458,0.6245,0.5839,0.7598703409127695
1482,103.02228349758,2.93693595374,0.3832,0.365,0.722139726112483
1485,103.01994355466,2.94187928995,0.0479,0.045,1.0
1488,103.02985739787,2.94311826031,0.2859,0.2593,1.0
1491,102.96686195142,2.94740035447,0.1196,0.1134,1.0
1495,102.98292297246,2.9513720884,0.0841,0.0788,1.0
1498,102.98439448292,2.93409352623,0.4367,0.423,0.8233761119154072
1501,102.97141596429,2.94826395218,0.0654,0.0622,1.0
1504,102.97112340672,2.9471340881,0.2892,0.2651,0.8201836149604453
1510,102.98445858322,2.95112315837,0.3384,0.3275,0.7847497148608046
1517,102.99635662646,2.96848691271,0.0497,0.0459,0.8231676971789246
1518,103.00803665923,2.94870504125,0.0801,0.0755,0.7865591423788304
1520,103.01550867304,2.97870602098,0.1692,0.1595,0.9333739635731442
1523,103.00252865564,2.96941061646,0.0525,0.0531,0.9396249137983123
1528,102.99416089965,2.96696863656,0.0558,0.053,1.0
1531,103.01948717812,2.95916446956,0.3027,0.285,0.8808982940474064
1533,102.99782224124,2.96593066175,0.1665,0.1561,0.7491754306799246
1537,103.02069369599,2.95971112234,0.7845,0.7579,0.754495329787655
1540,103.01841648071,2.97055919805,0.1462,0.1373,0.7569435485340053
1543,103.00876765691,2.95685914309,0.1137,0.1067,1.0
1545,103.17689359677,2.86743455261,0.0835,0.0841,0.9847975666935692
1558,103.15535548193,2.86774563589,0.0487,0.047,1.0
1564,103.16563034447,2.86646350613,0.2092,0.1975,0.7700722129146302
1565,103.16859757063,2.87862728338,0.0481,0.0472,0.8807468527180856
1575,103.15781028502,2.88321563328,0.0497,0.0486,0.9155226542612682
1578,103.15572375339,2.87773018646,0.8227,0.7646,0.8734913950651213
1582,103.16804190352,2.88417276955,0.038,0.0377,1.0
1585,103.15165738278,2.86955681908,0.3539,0.3292,0.7352622385319431
1586,103.16083789008,2.87950820344,0.5894,0.5562,0.9024657530777234
1587,103.16295943404,2.88630649,0.7574,0.7121,0.8484953421020137
1588,103.16016827125,2.8721323385,0.6064,0.592,0.7929296983684603
1594,103.17927888344,2.88612636703,0.0729,0.0706,1.0
1596,103.17449418679,2.8903392391,0.1486,0.1433,0.6975108434945795
1599,103.18672393674,2.8954898877,0.0327,0.0323,1.0
1604,103.17369291569,2.89990409577,0.1175,0.1124,1.0
1607,103.17997190982,2.88933431546,0.0947,0.0892,0.9885414009608864
1610,103.18523650598,2.88919620834,0.0746,0.0716,0.878551455826625
1619,103.18801225367,2.90731753158,0.231,0.2148,1.0
1621,103.14966073278,2.88579962052,0.9942,0.8682,0.7835333052122752
1623,103.13719842057,2.87616953455,0.1994,0.18,0.8839963628429153
1626,103.1470236732,2.88897775628,0.0526,0.0516,0.7523273034867887
1627,103.12779221987,2.8870716863,0.0946,0.0911,0.9730942524711154
1628,103.13772791205,2.88761008753,0.4941,0.4663,0.746407130380242
1630,103.1546730036,2.89322286924,0.0254,0.0252,1.0
1634,103.12829727093,2.90016354827,0.0881,0.0846,0.8548740615228071
1641,103.12858075983,2.89521185657,0.1055,0.0997,0.9196459061787942
1643,103.1529894324,2.88520283604,0.0431,0.0423,0.7347137754589135
1644,103.13311325329,2.8989425716,0.1839,0.1756,0.8281293394332707
1647,103.1408823247,2.8809622268,0.6756,0.5731,0.9137291842846365
1648,103.16228708343,2.91491034766,0.5017,0.4779,0.960358224825256
1653,103.16748700038,2.90726366723,0.788,0.7484,0.8102839254416321
1655,103.16704908645,2.92250679691,0.0629,0.0611,0.7177596462855548
1658,103.16199607498,2.9008626072,0.8657,0.8649,0.9336332937827542
1661,103.15120804659,2.90260832123,0.0631,0.0616,0.9047720715894216
1663,103.15200109318,2.91125963846,0.431,0.4107,0.7892658642383961
1667,103.16020245086,2.91526138304,0.108,0.1043,0.8236947216076685
1680,103.11168765024,2.91498506577,0.0955,0.0889,0.7929296983684603
1681,103.11277504733,2.91188307114,0.3691,0.3508,0.999788275559741
1686,103.10858988107,2.90567496571,0.125,0.1266,1.0
1688,103.13401688278,2.91193701091,0.0818,0.0791,0.9592540548087011
1691,103.11695206742,2.91387491333,0.0965,0.0908,1.0
1693,103.12268188622,2.91436966528,0.0704,0.0667,0.910544225734255
1700,103.11654201085,2.90810417385,0.1737,0.1619,0.7926080057462164
1706,103.10357104306,2.90639279837,0.1703,0.1612,0.9062749479762033
1707,103.1170411979,2.92040798871,0.1992,0.1879,1.0
1708,103.11934107464,2.92404396917,0.125,0.118,0.706760462716477
1711,103.13498338843,2.94297627026,0.5055,0.4803,0.7856550852174792
1712,103.14654867428,2.93913186325,0.0878,0.0834,0.712223734629299
1713,103.13998190214,2.93605993318,0.1241,0.1192,0.7089679588751567
1715,103.13883176423,2.94132236683,0.2163,0.204,1.0
1721,103.1471376188,2.92421465348,0.2229,0.2104,0.8899054663900602
1722,103.14486914847,2.92190083524,0.0567,0.0554,0.9184675762097188
1724,103.13727124516,2.93289889125,0.2416,0.2259,0.6928490321277797
1725,103.14342863965,2.93256755089,0.2563,0.241,0.7910539763542705
1729,103.13056316531,2.92388139498,0.0379,0.0359,0.97558711095936
1731,103.13587851069,2.9433921573,0.0981,0.0933,0.9610421075577144
1733,103.18632701454,2.93482435594,0.1648,0.1708,0.8866834434631388
1737,103.17805149397,2.94141032207,0.088,0.0846,0.7993683594121188
1743,103.18735641301,2.92806460451,0.1617,0.1527,0.8533756457631198
1744,103.18132731154,2.93714798086,0.1162,0.1113,0.8471885225461884
1745,103.16853054025,2.93162203366,0.0507,0.0477,0.7598983958018515
1750,103.18734472065,2.94237891448,0.0365,0.0358,0.7242101611491073
1752,103.18874534785,2.93417951415,0.1926,0.1978,1.0
1753,103.18786769175,2.93563134461,0.2526,0.2549,0.7715688022282945
1759,103.1545013673,2.95979189047,0.0758,0.0718,1.0
1765,103.15121624689,2.95752138213,0.1208,0.1093,0.8974225592295484
1767,103.16520903485,2.93611204231,0.2281,0.2137,0.8169970579805413
1779,103.16822662521,2.96944208152,0.0956,0.0881,1.0
1781,103.17727869926,2.96926611392,0.0382,0.0354,1.0
1782,103.18068397684,2.95716181652,0.1411,0.1177,0.8843852054654832
1787,103.18089267243,2.97820740687,0.7659,0.7457,0.7745874487746811
1794,103.16407542608,2.96635757147,0.2479,0.2315,1.0
1795,103.17987455456,2.96422020484,0.1083,0.0991,0.7530592724495493
1806,103.17197209614,2.95837667505,0.1103,0.1033,0.6913819473986121
1807,103.18195417281,2.96273738284,0.0292,0.0273,0.807427503929918
1811,103.08567279252,2.93396104187,0.1694,0.155,0.8402727025044565
1812,103.10309006028,2.92379579842,0.0473,0.0443,0.749525370884708
1816,103.1009110728,2.93862334142,0.2475,0.2356,1.0
1820,103.11141017844,2.9302272308,0.0821,0.0763,0.7911023099221649
1827,103.07881224335,2.93104557585,0.1969,0.1886,0.945755323152824
1832,103.08939083806,2.91969972741,0.1797,0.1704,0.9305142115715683
1833,103.0992531626,2.91932491004,0.1047,0.0991,0.9424262900569078
1835,103.09071822285,2.92383282351,0.132,0.1306,0.9263286572627566
1837,103.10341425887,2.94702732966,0.1816,0.167,0.8553326327803683
1842,103.1176543478,2.93818547062,0.2806,0.252,0.8232228543371898
1843,103.12286214851,2.95706962859,0.1411,0.1265,0.9317234873817226
1851,103.11220549448,2.95116779336,0.2615,0.2426,0.8212769286130388
1853,103.12821544026,2.94198107126,0.2225,0.211,0.8836079065788052
1854,103.11113794434,2.94833738703,0.1678,0.1533,0.7614158140140443
1855,103.12797482639,2.94404614445,0.0547,0.0521,1.0
1860,103.11661499855,2.95259371117,0.2942,0.2665,0.8163310377320843
1864,103.10852954971,2.93877470113,0.2061,0.2035,0.7064434962113106
1868,103.10844238049,2.95661997405,0.166,0.1576,0.7400246181346657
1874,103.06974920411,2.9512166219,0.0904,0.0798,1.0
1875,103.07068396631,2.94591227397,0.0394,0.0374,0.8356278789281721
1877,103.07514368948,2.93169995334,0.2442,0.2325,1.0
1878,103.07676970231,2.95895073851,0.0611,0.058,0.9393229197137167
1880,103.07242077323,2.95045461672,0.1496,0.143,1.0
1884,103.07980117047,2.95767799691,0.2308,0.1963,0.9362322983493243
1887,103.08162793777,2.94373807202,0.0962,0.0915,1.0
1893,103.07694536074,2.94520138675,0.1218,0.1198,1.0
1898,103.07653883195,2.9495927825,0.5088,0.4908,0.7531789875163959
1905,103.09482338387,2.95682156824,0.2344,0.2246,0.8101479894681395
1908,103.09839330977,2.98206231316,0.0787,0.0746,0.8479557733743561
1913,103.10079497442,2.96338578878,0.2021,0.19,0.8279046613515046
1915,103.09825134366,2.96032012574,0.0628,0.0593,0.9135195923894145
1923,103.10565579165,2.96517635885,0.2025,0.1996,1.0
1926,103.09466577806,2.95923436669,0.2602,0.2457,0.9389493904568096
1927,103.09959935756,2.9632947158,0.7414,0.7563,0.7316051802075066
1936,103.13082649849,2.95585326107,0.0639,0.0579,1.0
1943,103.12888406754,2.97167254772,0.1332,0.1256,0.87075287754938
1945,103.12734635079,2.97199733684,0.09,0.086,1.0
1949,103.14238342969,2.97467174653,0.2255,0.2122,0.995447359427625
1952,103.14962123519,2.9693519015,0.2511,0.2149,0.7296097871378802
1956,103.15501989346,2.97015647378,0.1234,0.1213,1.0
1959,103.16683094046,2.99181414643,0.191,0.1759,0.731779141582548
1968,103.16164643553,2.99996880559,0.2213,0.2008,0.7033702970980692
1975,103.1721829034,2.98632757586,0.1376,0.1346,1.0
1982,103.17895204311,2.98407967106,0.5468,0.4994,0.7218798641728842
1983,103.17206600232,2.99064485613,0.0262,0.0244,1.0
1985,103.14261308112,2.98606132872,0.1255,0.137,0.8812924144519086
1986,103.15612990072,2.98766338704,0.0532,0.0511,0.9176297071927562
1990,103.11075878512,2.99076664955,0.0748,0.0707,0.703436853877209
1998,103.11501558682,2.97854007349,0.1993,0.1878,0.7875612671965713
2001,103.1204936904,2.98301109719,0.2359,0.222,0.7000748660668792
2003,103.10522397632,2.9836031218,1.1074,1.1486,1.0
2008,103.12650799785,2.99543139706,0.0653,0.0569,1.0
2009,103.12671893001,2.99132848309,0.1767,0.1558,0.9380076150519232
2013,103.12590512565,2.97401868216,0.5006,0.4955,0.794251514852929
2018,103.13521343061,2.98713692926,0.146,0.1374,1.0
2030,103.13102867218,3.00168204813,0.04,0.0393,0.96488947379262
2033,103.1410571478,3.01874948604,0.2227,0.2155,0.8988079816446849
2052,103.0514580596,2.95002465931,0.0935,0.0873,1.0
2056,103.04041738777,2.97273152631,0.1048,0.0989,0.8998706795992442
2057,103.05145856771,2.95249073863,0.2005,0.1871,0.938117658829871
2060,103.07099169365,2.96847045731,0.2131,0.1991,0.723584339751794
2063,103.05824631207,2.97123754592,0.1418,0.1315,1.0
2065,103.04123106222,2.97387207028,0.147,0.1375,1.0
2067,103.05801730396,2.96708817438,0.6781,0.6715,0.910544225734255
2071,103.08724912946,2.99008881885,0.2609,0.2435,1.0
2076,103.07663030635,2.97166272314,0.1231,0.1159,0.9705269580044218
2081,103.08097016554,2.99272034277,0.2615,0.2357,0.7981587271290628
2082,103.07644224676,2.99264229105,0.1342,0.1251,0.8871803552872745
2083,103.06780890329,2.98846714711,0.0461,0.0435,1.0
2088,103.07192206747,2.97266138699,0.1051,0.0982,0.7354177869104829
2093,103.07620786866,2.97688500729,0.2434,0.2271,0.8309181289315802
2094,103.06653698127,2.97573268337,0.6507,0.6302,0.7069263828218999
2096,103.08018970751,2.98573325476,0.0575,0.054,1.0
2099,103.07107539604,2.97164893996,0.0978,0.0913,0.7904575004564793
2102,103.06127322383,2.98903132422,0.3206,0.3035,1.0
2112,103.01948345704,2.97869335216,0.1313,0.1294,0.841150782328466
2116,103.03089357141,2.98614023765,0.1261,0.1184,1.0
2117,103.03189396057,2.99072815355,0.1381,0.1285,0.694193555275986
2125,103.02353197884,2.99759143438,0.309,0.3067,0.8179044430296468
2126,103.03479778829,2.97236635628,0.2163,0.1997,0.7474271409754365
2128,103.03161241269,2.99673481351,0.2497,0.29,0.9737015319942868
2148,103.0329576233,3.00394685397,0.1141,0.1062,1.0
2149,103.05777245727,2.99960491379,0.1023,0.0951,0.8335744210679149
2159,103.06212862589,3.01274870017,0.4822,0.4563,1.0
2160,103.04987985074,2.99361043539,0.091,0.0857,0.9196459061787942
2165,103.09584032652,2.99890901851,0.1292,0.1215,1.0
2166,103.0871000984,3.00375029427,0.1906,0.1783,0.910544225734255
2169,103.07668275583,3.00548130461,0.1194,0.1115,0.90299252854457
2175,103.08704357481,2.99765058429,0.4939,0.4695,0.698138882452629
2176,103.09370614247,3.01009598903,0.2182,0.2035,0.7287032838072331
2189,103.13134512026,3.02572679117,0.5212,0.5474,0.9009273093526
2193,103.1217334363,3.00775328917,0.1427,0.135,0.8229873282028107
2198,103.1078536371,3.03255959437,0.2149,0.1997,0.9677162462938353
2211,103.12619982908,3.02734234545,0.1149,0.1067,0.910544225734255
2215,103.05857169147,3.02109899264,0.2096,0.1854,0.7960735273392731
2219,103.07342790853,3.0229763545,0.2224,0.2078,1.0
2221,103.05815580737,3.02796126866,0.8992,0.7934,0.8960183484069071
2222,103.06898632727,3.02953099794,0.9139,0.7632,0.7892658642383961
2223,103.06429899116,3.03047242934,0.2621,0.2472,1.0
2227,103.08796298792,3.02162330844,0.3255,0.3039,1.0
2228,103.08392206006,3.02046920375,0.0946,0.0887,0.9666014443718516
2236,103.06455423518,3.01943535314,0.0553,0.052,0.8343304259360144
2241,103.07382387118,3.01561637329,1.0634,1.0728,0.9336332937827542
2244,103.08530524387,3.04077511928,0.3418,0.306,0.9082204590033507
2249,103.10704699406,3.04511323985,0.1509,0.1403,0.8021994901571974
2256,103.09006957634,3.03605978579,0.0443,0.0417,0.9046038509431208
2260,103.08938447563,3.05197782097,0.1386,0.1347,1.0
2263,103.17024773978,3.00858587292,0.0934,0.086,1.0
2277,103.16474399995,3.01751997536,0.5938,0.5885,0.9102610561461661
2281,103.15616180082,3.01271823849,0.306,0.3389,0.7322747464692451
2285,103.13166263068,3.04469413594,0.7556,0.7103,0.7568658624888572
2287,103.13996097636,3.02959843726,0.0942,0.084,1.0
2290,103.13789049413,3.03699461353,0.2232,0.2083,1.0
2302,103.11377098776,3.05748274295,0.1125,0.1025,0.8505713776955915
2308,103.10161283469,3.06485935191,0.1749,0.1731,0.8753981690201388
2309,103.11606763108,3.05675089449,0.1163,0.1036,0.6884818681399849
2315,102.87129973789,2.87640224818,0.4804,0.4549,0.9818910008616925
2316,102.87506714883,2.8834666862,0.1677,0.1559,0.8463047405043853
2317,102.89118904158,2.88865785704,0.6555,0.624,0.6972936850657606
2320,102.87919193879,2.90192420688,0.4995,0.4877,0.888258677857615
2321,102.88976814502,2.8909992279,0.0574,0.0517,0.9255976026750891
2324,102.87287841361,2.88821631541,0.2191,0.2009,0.8446982543713826
2327,102.86770090996,2.89959879601,0.0927,0.0901,1.0
2331,102.88019888034,2.88627510724,0.1185,0.1081,0.8740170888912736
2343,102.90895190073,2.90394441417,0.0527,0.0473,0.9685506665992977
2344,102.89448146198,2.91737205238,0.072,0.0665,0.6930350550576223
2349,102.88284949398,2.90814511274,0.626,0.6223,1.0
2350,102.90070494777,2.90757006103,0.2315,0.2124,0.9415712264893843
2358,102.8831520591,2.90553274759,0.1508,0.1401,1.0
2359,102.89601574431,2.92187280748,0.2484,0.2435,0.9044632834510368
2361,102.89405443396,2.9244756121,0.1007,0.0977,0.771051040042793
2366,102.86220066786,2.92011842033,0.1408,0.1265,0.944703244690331
2371,102.87858623986,2.93782521529,0.1422,0.1364,0.7579431100884477
2372,102.88069010703,2.93673677408,0.0384,0.0343,1.0
2373,102.87906826562,2.93940575726,0.2447,0.2378,0.8279140793733846
2376,102.8699619954,2.94134021715,0.0942,0.0909,0.8134560432418274
2388,102.87129993179,2.92004355411,0.2059,0.2036,0.7220598166030742
2392,102.86431381086,2.95437838467,0.2728,0.2673,0.8261507987343676
2397,102.92598851467,2.93885885828,0.2788,0.2687,0.9146613229301938
2398,102.91185390878,2.92565481504,0.0898,0.086,1.0
2400,102.90954117621,2.92560537282,0.4053,0.3943,1.0
2402,102.92206961413,2.91642627214,0.0949,0.087,1.0
2405,102.91301615882,2.92460327075,0.1721,0.1581,1.0
2407,102.90182329323,2.92859292453,0.1011,0.0974,0.9619688581227148
2413,102.91976289174,2.92265349956,0.1575,0.1441,1.0
2417,102.92226471856,2.92465152921,0.1439,0.1312,1.0
2420,102.95563836962,2.94845476376,0.2559,0.2393,1.0
2423,102.94403065745,2.93693071562,0.3047,0.279,1.0
2424,102.93189678106,2.95417389528,0.1019,0.0981,1.0
2425,102.94168025722,2.95444279956,0.1203,0.1158,0.9863477795750689
2433,102.93057586116,2.94821550645,0.0985,0.0941,0.8480254150079726
2435,102.93516349732,2.95991506471,0.0652,0.0622,0.7830188451385438
2436,102.94193303975,2.93313160631,0.7382,0.7157,0.9449223421781745
2439,102.93888116286,2.95192361351,0.1398,0.1402,1.0
2440,102.89914316259,2.94061474209,0.155,0.1517,0.8355933724188824
2441,102.89924153141,2.93873661105,0.3145,0.3071,0.690639075025536
2445,102.89744694742,2.94040519278,0.1581,0.1528,1.0
2454,102.91225313423,2.94525075478,0.0818,0.0782,0.790535345966104
2455,102.90334867306,2.93831043022,0.1335,0.1282,1.0
2459,102.90437865509,2.95219060548,0.8694,0.8031,0.8596069758937217
2460,102.89547332366,2.9556720026,0.206,0.196,0.775488380515147
2472,102.89834185893,2.96684900212,0.3051,0.3001,0.7017410548660628
2477,102.92253703225,2.95904782016,0.3341,0.3212,1.0
2481,102.90697749674,2.97201927156,0.1649,0.1586,0.7020267991515097
2483,102.92369654973,2.97602715339,0.0947,0.0904,0.9044632834510368
2484,102.91759165669,2.96279887864,0.1331,0.1185,0.7259869357116038
2489,102.9289825497,2.96923226412,0.7115,0.6403,0.930007645969033
2497,102.92047635273,2.96287227422,0.0448,0.0399,0.7805058222147574
2499,102.96713595948,2.96824734896,0.2412,0.2307,0.8714041121604792
2504,102.96224087394,2.95669415152,0.1202,0.1111,0.9155226542612682
2507,102.98270977658,2.96515402341,0.0703,0.0668,0.9149046537830849
2510,102.96437617047,2.96137269958,0.12,0.111,0.7063724224696644
2512,102.9729535108,2.96536152654,0.1416,0.1326,1.0
2513,102.95172823506,2.96745522191,0.5039,0.5141,0.9211277017344989
2519,102.99635182028,2.97666636046,0.0473,0.0448,0.6925640423644039
2520,103.00110539567,2.98034993194,0.1659,0.1546,1.0
2522,102.97502001989,2.98289144777,0.129,0.125,0.8927916966623555
2527,102.99576598003,2.99327242593,0.1166,0.1117,0.8565963482498532
2545,102.95709042186,2.98847272255,0.1448,0.1374,0.7048447031769096
2552,102.96012300776,2.98602677211,0.583,0.5837,0.7032913644056495
2558,102.93546182896,2.98391767168,0.0836,0.0796,1.0
2562,102.9470979815,2.9980362901,0.5258,0.5026,0.7302720762217527
2576,102.959636842,3.00005353101,0.1601,0.1561,0.6940941065762991
2580,102.97933666365,2.9992539521,0.2997,0.2911,1.0
2581,102.97726263969,2.9983113448,0.7424,0.7924,0.9640024895816293
2584,102.96268369664,3.00133509871,0.5084,0.4856,0.8309181289315802
2596,102.87714389572,2.97943138835,0.0779,0.0754,0.8176166997301821
2602,102.87325044326,2.97266204898,0.053,0.052,0.9077242946110934
2618,102.89888468492,3.00093532275,0.3416,0.3678,1.0
2624,102.88493601559,2.99209783952,0.2135,0.2055,0.6929469200509629
2630,102.89457852987,2.99271672368,0.1666,0.1484,0.9037788476727949
2632,102.90229513739,2.97584671921,0.2554,0.2446,0.8709016248853756
2640,102.88404922492,2.99994350195,0.1398,0.1372,0.7568207495037106
2645,102.92249745074,3.00848327442,0.0373,0.0352,1.0
2652,102.91741494252,2.99691708021,0.0639,0.0611,1.0
2665,102.93719941907,3.03372829956,0.0768,0.0736,0.9457690934021532
2678,102.93464375022,3.03510117545,0.1251,0.1197,0.8467488532301114
2689,102.95405485127,3.03041159918,0.1348,0.1292,0.8592328071968205
2692,102.90843773957,3.02148527012,0.0954,0.0953,0.9610888990962829
2696,102.89546730366,3.02247414474,0.2576,0.2479,0.8309181289315802
2717,103.00724047586,3.00468531931,0.1038,0.0993,0.7765857813368788
2720,102.99260281308,3.00941181551,0.71,0.7048,0.8091413640364471
2722,103.02582052452,3.00294300797,0.049,0.0481,0.8369095319061978
2727,103.00699051051,3.01713287536,0.2028,0.1824,0.8045777803159053
2729,103.00966220168,2.99769938162,0.1891,0.1783,1.0
2735,103.01546636759,3.00316038495,0.5245,0.5042,0.852766912381021
2736,103.01083320843,3.00212279415,0.2012,0.1889,0.877496292863668
2742,103.04136285893,3.01727728519,0.9489,0.8372,0.7187220334062668
2748,103.03132197596,3.00779719477,0.215,0.2008,0.7095837000158179
2753,103.03569543281,3.01959383063,0.062,0.0578,0.8859191383686993
2756,103.0439494978,3.01825067813,0.1876,0.1743,1.0
2757,103.04275945116,3.02318751532,0.2623,0.2503,0.825237654848579
2759,103.04216057646,3.02486805767,0.4863,0.4899,0.8589724953999807
2761,103.01814438961,3.02999477401,0.125,0.1191,0.9894495216948588
2764,103.03208916315,3.00622731228,0.1775,0.1664,0.8885681946962788
2768,103.01549608506,3.0232760048,0.0511,0.0494,0.8479557733743561
2771,103.03354170428,3.01370263421,0.0985,0.0906,1.0
2772,103.02042625357,3.01442662268,0.1787,0.1712,0.7336743429691579
2773,103.03913730496,3.01529864518,0.8699,0.8846,0.898021634883019
2775,102.96579520868,3.02379262518,0.1434,0.1372,0.7684864194118645
2780,102.97265147416,3.01901480133,0.2216,0.2152,1.0
2781,102.99427620796,3.02729307283,0.0229,0.0217,0.9865162281182457
2784,102.99382263607,3.01920374306,0.0711,0.0627,0.9044632834510368
2792,102.98254232465,3.02594002744,0.1433,0.1417,0.706396151063734
2796,102.98896089876,3.01132769846,0.5288,0.5179,0.7082089362485969
2812,103.01245355056,3.05452050458,0.1675,0.159,0.7621418408109008
2814,103.00034383997,3.03419956434,0.1494,0.1484,0.9193778934089598
2816,102.99882150689,3.03131450186,0.1492,0.1443,0.8309181289315802
2835,103.03224737712,3.04063909698,0.1943,0.1861,0.8049834429861934
2838,103.03876004474,3.0368685405,0.6611,0.6287,0.9873914404330144
2851,103.05219637059,3.03377183812,0.5169,0.5087,0.7470373576409651
2855,103.05061758424,3.03760336464,0.1238,0.1176,1.0
2863,103.03736502394,3.03627232765,0.2159,0.2071,1.0
2869,103.07347629286,3.05817287012,0.1138,0.1098,1.0
2872,103.09187437338,3.05947733195,0.1628,0.1527,1.0
2873,103.078152404,3.05242075865,0.0423,0.0438,1.0
2875,103.07258318131,3.05363687209,0.0924,0.0873,0.9263395920525739
2878,103.07381381856,3.04278241871,0.1816,0.1677,0.9336332937827542
2885,103.08709835637,3.05968200161,0.2337,0.2164,1.0
2888,103.07301295296,3.06453246164,0.118,0.1176,0.7150498194994784
2891,103.07645066116,3.0601007277,0.2187,0.2097,1.0
2895,103.0895827862,3.0617924679,0.1324,0.126,0.9592540548087011
2896,103.08709925461,3.06446891062,0.1229,0.1171,0.8331476385446778
2898,103.08071280134,3.06591203565,0.1605,0.1528,0.8433654499420316
2899,103.07810376418,3.06272341207,0.0754,0.0775,0.8835624786097458
2906,103.01790221374,3.06601621087,0.8276,0.7997,0.7119571325280029
2915,103.03109308614,3.07534549111,0.1615,0.1522,1.0
2918,103.04238987084,3.06211908103,0.2385,0.2246,0.6952785839629646
2926,103.03453722863,3.05849968587,0.0511,0.0484,1.0
2930,103.02987169185,3.07789514912,0.1419,0.1349,1.0
2941,103.0380936682,3.07954285143,0.1096,0.1041,0.8004553631708591
2957,102.95833579192,3.03611882818,0.0847,0.0808,0.6877193860609517
2961,102.95451559453,3.03455373962,0.593,0.5567,0.7065693581201359
2962,102.97781102256,3.04282710166,0.1558,0.1497,0.7309591183738557
2973,102.98632735053,3.06684780526,0.4558,0.4459,0.851594190109816
2977,102.98395103002,3.07349211089,0.3085,0.2952,0.9879427065221195
2983,102.98582638518,3.06744581952,0.536,0.4736,0.7217397378181502
2987,102.97237705112,3.06551714304,0.0847,0.0827,0.7231222563543372
2994,102.94873268353,3.05783969544,0.0754,0.0776,0.8700053936845485
2995,102.95799953051,3.05892462568,0.1284,0.1223,0.8488518585215882
2996,102.93516604707,3.0530875928,0.0383,0.0326,1.0
2997,102.93052599586,3.05122608063,0.0385,0.0365,0.8373200871451416
2999,102.94283166949,3.04666340812,0.0472,0.0453,0.8395496795498769
3006,102.94112091085,3.06264910364,0.0309,0.0289,1.0
3009,102.95373303039,3.05491010898,0.1429,0.1398,0.9051254418281345
3016,102.95542728261,3.07070221729,0.2439,0.2373,1.0
3028,103.01097396349,3.06375177959,0.158,0.151,0.6874979039647253
3030,103.00801841669,3.06871581833,0.5643,0.5447,0.7515957214818811
3031,103.02230883517,3.07824271064,0.2586,0.2465,0.8175437434060604
3037,103.01892577202,3.07599963658,0.1114,0.1053,0.9208983671025505
3038,103.00326506001,3.08000877032,0.1593,0.1508,0.9829129133520949
3039,103.00864698097,3.0661509401,0.0689,0.0649,0.7289796842559045
3041,103.02123291292,3.08746767368,0.0702,0.0664,0.921478653174178
