target,slope,constant,slope_err,constant_err
Bochum2_B,0.977406592,24.55611572,0.002836294,0.026837733Bochum2_V,0.9774065922282719,24.556115723682932,0.0028362935742634178,0.02683773345764564
target,slope,constant,slope_err,constant_err
Bochum2_V,0.9774065922282719,24.556115723682932,0.0028362935742634178,0.02683773345764564
target,slope,constant,slope_err,constant_err
Bochum2_V,1.0107488144206644,24.808883853155354,0.004984270178261826,0.05198565841657436
