BITPIX  =                  -32 /32 BIT REAL NUMBERS              
EXT_DIR = '/Users/timn/CMDfit/Data/'   /Extinction directory     
EXT_FILE= 'Ext_Tables/btsettl_Mp0.0_bessell_photon.ext'        /E
   28.9105015       52.3783798    
   28.9196167       52.5836945    
   28.9213562       52.7192230    
   28.9218121       52.8319283    
   28.9262009       53.0563126    
   28.9309635       53.1737862    
   28.9370232       53.3246651    
   28.9384766       53.5188942    
   28.9540730       53.7401657    
   28.9617863       53.8641205    
   28.9690723       54.0837440    
   28.9738579       54.2702217    
   28.9774818       54.4147224    
   28.9822598       54.6183395    
   28.9844475       54.7250786    
   28.9877892       54.9376984    
   29.0009212       55.1348343    
   29.0081348       55.3181458    
   29.0119267       55.4738731    
   29.0193176       55.6647568    
   29.0275154       55.8731880    
   29.0432320       56.0300674    
   29.0585442       56.2047501    
   29.0859451       56.3109894    
   29.0906048       56.4145699    
   29.1026154       56.5274620    
   29.1138496       56.6655731    
   29.1142082       56.8476067    
   29.1245079       57.0508041    
   29.1263695       57.1479645    
   29.1278934       57.3090973    
   29.1466846       57.4481277    
   29.1638641       57.5709801    
   29.1693459       57.7116432    
   29.1769905       57.9006653    
   29.1888828       58.0277100    
   29.2076530       58.1231842    
   29.2123909       58.2403564    
   29.2360172       58.4039230    
   29.2360535       58.5961037    
   29.2368393       58.7753830    
   29.2393208       58.8784142    
   29.2468147       59.0201111    
   29.2518063       59.1113701    
   29.2580032       59.2658691    
   29.2609940       59.3726044    
   29.2610970       59.4634399    
   29.2619324       59.6286659    
   29.2940941       59.7520065    
   29.2962036       59.9001350    
   29.3202629       59.9968338    
   29.3216095       60.1397667    
   29.3236675       60.3154259    
   29.3431034       60.4669380    
   29.3567581       60.6073761    
   29.3766308       60.6931152    
   29.3940506       60.8666458    
   29.4042149       61.0136032    
   29.4093018       61.1780663    
   29.4202671       61.2600441    
   29.4446468       61.3913879    
   29.4453716       61.4723434    
   29.4534454       61.6224823    
   29.4561157       61.7286301    
   29.4634819       61.8088608    
   29.4651108       61.9547234    
   29.4656506       62.1260567    
   29.4788284       62.2812881    
   29.4919167       62.4037933    
   29.4943733       62.5179710    
   29.4999886       62.6023827    
   29.5011120       62.7215462    
   29.5039940       62.8182640    
   29.5121307       62.9263496    
   29.5176392       63.0620346    
   29.5186043       63.1383095    
   29.5213947       63.3049316    
   29.5261192       63.4673805    
   29.5365067       63.5483704    
   29.5391884       63.6370621    
   29.5423813       63.7565117    
   29.5428066       63.8815613    
   29.5462379       63.9659576    
   29.5527153       64.1055756    
   29.5574493       64.1976089    
   29.5605221       64.2938156    
   29.5649662       64.3718567    
   29.5937653       64.4487686    
   29.6094131       64.6010437    
   29.6098804       64.7016220    
   29.6117592       64.7761154    
   29.6366272       64.8625565    
   29.6410484       65.0231552    
   29.6420097       65.1155319    
   29.6512794       65.1920090    
   29.6513176       65.2633820    
   29.6579762       65.3710480    
   29.6695995       65.4401550    
   29.6791000       65.5121841    
   29.6833763       65.6047745    
   29.6935349       65.6813965    
   29.6999588       65.8052673    
   29.7159386       65.8743744    
   29.7316380       65.9991302    
   29.7427216       66.0756302    
   29.7504215       66.1611404    
   29.7527428       66.3130188    
   29.7536774       66.4452362    
   29.7559834       66.5773087    
   29.7572575       66.6434555    
   29.7604237       66.7722244    
   29.7709312       66.8650208    
   29.7968769       66.9726486    
   29.8037910       67.1206970    
   29.8060493       67.2161789    
   29.8151989       67.2819290    
   29.8188992       67.3908615    
   29.8304234       67.4657898    
   29.8367386       67.5955811    
   29.8425961       67.6937561    
   29.8560047       67.8283615    
   29.8691483       67.9475479    
   29.8749619       68.0099182    
   29.8788033       68.1180878    
   29.8805313       68.1847305    
   29.8976040       68.3196487    
   29.9060650       68.4169617    
   29.9226074       68.5252533    
   29.9256592       68.6613846    
   29.9339867       68.7850266    
   29.9448013       68.8921204    
   29.9480667       69.0067062    
   29.9481297       69.1444473    
   29.9614277       69.2179337    
   29.9665413       69.2803192    
   29.9822369       69.4038162    
   29.9853439       69.4731522    
   29.9946098       69.5876999    
   29.9999752       69.7188644    
   30.0288754       69.8511581    
   30.0295506       69.9088821    
   30.0412521       69.9957504    
   30.0512371       70.0515594    
   30.0529099       70.1303253    
   30.0607643       70.1858597    
   30.0738926       70.2674713    
   30.0815506       70.3849945    
   30.0927773       70.4435577    
   30.1026878       70.5005112    
   30.1152725       70.5558243    
   30.1214466       70.6122437    
   30.1229343       70.7148285    
   30.1496582       70.8137589    
   30.1516533       70.8733063    
   30.1595097       70.9462891    
   30.1652317       71.0400314    
   30.1667137       71.1294861    
   30.1762848       71.2293701    
   30.1778488       71.3439789    
   30.2162781       71.4071960    
   30.2361622       71.5211029    
   30.2450237       71.5717545    
   30.2551937       71.6498032    
   30.2605991       71.7258835    
   30.2700043       71.8431473    
   30.2750111       71.8978577    
   30.2752380       71.9477386    
   30.2762203       72.0119858    
   30.2930698       72.0728226    
   30.3141098       72.1290054    
   30.3274002       72.2096710    
   30.3275890       72.3236084    
   30.3404293       72.3708038    
   30.3481178       72.4247894    
   30.3604698       72.5246811    
   30.3605576       72.5771027    
   30.3610516       72.6386719    
   30.3642654       72.7015839    
   30.3651943       72.7989731    
   30.3704243       72.8779297    
   30.3750000       72.9419556    
   30.3853283       73.0578690    
   30.3862133       73.1478119    
   30.3870029       73.2019806    
   30.3913326       73.2837982    
   30.3949718       73.3582764    
   30.3966770       73.4498291    
   30.4060211       73.5348663    
   30.4080944       73.5804901    
   30.4285545       73.6965714    
   30.4296646       73.8099518    
   30.4359531       73.8570633    
   30.4370823       73.9149933    
   30.4462242       74.0043030    
   30.4548893       74.0531693    
   30.4570255       74.0987320    
   30.4676437       74.1774826    
   30.4705677       74.2385178    
   30.4708462       74.2817307    
   30.4720840       74.3953171    
   30.4773827       74.5166931    
   30.4774647       74.5696716    
   30.4888592       74.6134949    
   30.5013924       74.7228699    
   30.5060711       74.7949677    
   30.5092201       74.8591232    
   30.5299473       74.9040756    
   30.5305901       75.0118637    
   30.5359097       75.1121902    
   30.5508671       75.1931305    
   30.5509090       75.3023224    
   30.5534496       75.3831711    
   30.5559368       75.4780273    
   30.5607891       75.5420074    
   30.5660362       75.5841675    
   30.5670090       75.6722107    
   30.5691338       75.7316666    
   30.5732803       75.8324356    
   30.5746498       75.8829041    
   30.5779934       75.9684677    
   30.5832176       76.0710754    
   30.5890293       76.1858597    
   30.5924416       76.2284393    
   30.5993767       76.3038864    
   30.6066761       76.4053040    
   30.6156654       76.5134735    
   30.6168251       76.5536270    
   30.6178761       76.6667786    
   30.6228294       76.7379990    
   30.6231537       76.8385696    
   30.6246281       76.9323654    
   30.6328964       76.9760590    
   30.6332703       77.0158920    
   30.6386814       77.1203918    
   30.6405411       77.1832962    
   30.6508427       77.2920609    
   30.6519279       77.3353348    
   30.6547489       77.3756714    
   30.6576977       77.4891663    
   30.6677570       77.5945587    
   30.6695213       77.6884079    
   30.6777878       77.7545700    
   30.6797428       77.8417053    
   30.6826420       77.9538040    
   30.6877918       78.0111465    
   30.6919327       78.0545578    
   30.7001991       78.0998230    
   30.7040882       78.1528931    
   30.7056541       78.2331696    
   30.7079201       78.3295670    
   30.7139072       78.4349594    
   30.7141724       78.5310593    
   30.7230167       78.5709381    
   30.7426662       78.6678925    
   30.7467480       78.7692032    
   30.7526302       78.8314896    
   30.7681656       78.9388885    
   30.7687798       79.0131683    
   30.7755108       79.1153564    
   30.7815380       79.2196121    
   30.7829132       79.2549133    
   30.7875614       79.2909546    
   30.7880421       79.3269806    
   30.7889957       79.4261780    
   30.7899284       79.5208588    
   30.7938366       79.5584793    
   30.7979469       79.6549835    
   30.8012695       79.7606201    
   30.8279743       79.8061218    
   30.8317204       79.8946686    
   30.8347244       79.9851532    
   30.8354626       80.0304871    
   30.8392906       80.0655975    
   30.8404140       80.1716003    
   30.8731689       80.2069397    
   30.8775635       80.2421951    
   30.8816757       80.3305740    
   30.8826542       80.4230728    
   30.8985271       80.4690704    
   30.8997231       80.5651093    
   30.9018745       80.6506119    
   30.9051590       80.7168655    
   30.9164486       80.8099442    
   30.9255791       80.9069519    
   30.9311600       80.9951782    
   30.9321499       81.0813599    
   30.9326115       81.1825867    
   30.9337368       81.2193222    
   30.9592819       81.2581863    
   30.9621868       81.3129959    
   30.9716740       81.3639069    
   30.9758911       81.4373398    
   30.9818573       81.4916153    
   30.9882545       81.5680313    
   30.9891682       81.6315689    
   30.9924564       81.6831284    
   31.0054111       81.7320480    
   31.0056076       81.8210526    
   31.0199890       81.9114914    
   31.0390511       81.9931793    
   31.0392532       82.0748749    
   31.0413151       82.1058960    
   31.0416088       82.2017517    
   31.0435181       82.2349548    
   31.0527935       82.2665176    
   31.0558319       82.3252106    
   31.0837460       82.3804779    
   31.0844421       82.4743118    
   31.0876236       82.5522156    
   31.0909004       82.6436157    
   31.1089859       82.7341843    
   31.1170235       82.7951813    
   31.1263275       82.8681564    
   31.1289291       82.9101028    
   31.1289959       82.9781189    
   31.1315708       83.0526123    
   31.1318226       83.0822601    
   31.1436405       83.1334839    
   31.1502762       83.2023544    
   31.1565495       83.2330170    
   31.1596565       83.2724609    
   31.1600628       83.3335495    
   31.1634808       83.3686371    
   31.1636982       83.4229736    
   31.1693230       83.4596100    
   31.1794472       83.5160675    
   31.1824074       83.5443192    
   31.1876049       83.6059647    
   31.1921005       83.6595306    
   31.1942272       83.6889420    
   31.1981449       83.7697830    
   31.1999092       83.8543625    
   31.2087116       83.8878860    
   31.2102146       83.9191437    
   31.2189198       83.9488678    
   31.2245998       83.9799118    
   31.2272301       84.0180435    
   31.2283287       84.0812988    
   31.2335224       84.1088409    
   31.2341614       84.1864319    
   31.2353230       84.2676315    
   31.2490692       84.3140335    
   31.2648087       84.3523331    
   31.2668972       84.3872223    
   31.2676849       84.4291534    
   31.2709255       84.5053329    
   31.2739162       84.5452499    
   31.2797356       84.5761490    
   31.2818851       84.6261978    
   31.2838192       84.6849518    
   31.2863140       84.7164688    
   31.2940731       84.7431870    
   31.2947025       84.7768173    
   31.2993393       84.8060303    
   31.3176613       84.8460007    
   31.3208828       84.9186096    
   31.3400364       84.9827042    
   31.3466549       85.0527496    
   31.3515301       85.1082535    
   31.3549080       85.1865234    
   31.3566856       85.2381821    
   31.3571434       85.2756119    
   31.3573475       85.3574753    
   31.3749619       85.3837280    
   31.3795395       85.4628372    
   31.3905811       85.5329590    
   31.4012432       85.5627136    
   31.4032135       85.5892029    
   31.4078045       85.6690216    
   31.4190121       85.6947021    
   31.4236946       85.7262344    
   31.4245758       85.7563324    
   31.4314671       85.7940826    
   31.4364567       85.8393631    
   31.4508934       85.9106064    
   31.4787140       85.9746857    
   31.4812202       86.0464935    
   31.4838238       86.1165695    
   31.4878693       86.1577530    
   31.5024719       86.1950378    
   31.5128727       86.2338867    
   31.5146885       86.2886963    
   31.5260296       86.3527374    
   31.5279503       86.3800278    
   31.5283909       86.4113541    
   31.5294132       86.4426651    
   31.5322781       86.4858246    
   31.5507736       86.5093307    
   31.5805817       86.5319519    
   31.5825615       86.5837326    
   31.5844288       86.6090698    
   31.5856934       86.6698074    
   31.5891609       86.7277145    
   31.5919113       86.7972412    
   31.5920849       86.8218994    
   31.5952663       86.8809738    
   31.6230659       86.9272537    
   31.6237240       86.9493942    
   31.6359367       86.9713974    
   31.6457977       87.0085831    
   31.6475410       87.0777817    
   31.6650543       87.1200790    
   31.6937981       87.1690598    
   31.6974525       87.2305984    
   31.7171288       87.2901535    
   31.7225113       87.3352203    
   31.7237415       87.3726730    
   31.7312679       87.4108582    
   31.7345428       87.4741211    
   31.7362404       87.5255051    
   31.7370682       87.5518417    
   31.7546101       87.5961838    
   31.7558193       87.6375427    
   31.7674007       87.6969681    
   31.7694588       87.7380524    
   31.7953682       87.7914963    
   31.8022480       87.8585510    
   31.8111610       87.8876953    
   31.8141594       87.9528351    
   31.8275223       87.9742661    
   31.8284607       88.0374680    
   31.8333416       88.1034927    
   31.8450127       88.1262512    
   31.8548069       88.1469116    
   31.8591461       88.1740875    
   31.8622589       88.2334366    
   31.8660202       88.2667465    
   31.8683910       88.3245773    
   31.8700142       88.3441467    
   31.8738003       88.3758392    
   31.8911037       88.4399796    
   31.8956203       88.4932175    
   31.8997726       88.5283127    
   31.8998871       88.5489807    
   31.9110069       88.5686111    
   31.9155617       88.5950165    
   31.9189892       88.6150208    
   31.9198151       88.6459885    
   31.9253044       88.6654816    
   31.9266129       88.6863403    
   31.9398556       88.7447586    
   31.9398766       88.8059387    
   31.9411469       88.8684998    
   31.9451981       88.8873596    
   31.9497490       88.9057388    
   31.9523239       88.9449844    
   31.9557476       88.9697113    
   31.9716187       88.9920807    
   31.9802914       89.0250244    
   32.0124092       89.0428391    
   32.0181694       89.0703583    
   32.0194969       89.1192551    
   32.0255241       89.1647491    
   32.0283394       89.1914978    
   32.0288200       89.2259598    
   32.0303650       89.2817917    
   32.0473137       89.2992935    
   32.0611839       89.3450317    
   32.0810051       89.3704987    
   32.0959625       89.4096451    
   32.1006432       89.4292145    
   32.1123581       89.4780960    
   32.1225090       89.5133362    
   32.1296730       89.5376205    
   32.1397629       89.5750427    
   32.1448975       89.6231384    
   32.1517525       89.6471634    
   32.1528206       89.6728821    
   32.1599083       89.6937103    
   32.1702118       89.7495041    
   32.1774216       89.7990494    
   32.1818542       89.8182831    
   32.1829720       89.8737183    
   32.1839256       89.8924866    
   32.1870422       89.9121170    
   32.1937599       89.9520645    
   32.1979942       89.9777908    
   32.1994896       90.0176239    
   32.2066116       90.0384521    
   32.2222824       90.0656891    
   32.2276649       90.0976105    
   32.2292519       90.1280746    
   32.2299843       90.1774521    
   32.2345734       90.2156982    
   32.2376480       90.2366867    
   32.2584076       90.2556305    
   32.2655563       90.2732391    
   32.2685471       90.2939072    
   32.2692070       90.3136368    
   32.2706833       90.3347626    
   32.2808609       90.3807373    
   32.2814674       90.4084320    
   32.2920303       90.4335556    
   32.3032646       90.4642944    
   32.3052063       90.4796829    
   32.3112755       90.5117340    
   32.3169556       90.5266876    
   32.3208275       90.5423126    
   32.3219566       90.5579300    
   32.3354721       90.6006546    
   32.3371925       90.6345596    
   32.3477364       90.6531067    
   32.3516502       90.6688538    
   32.3581696       90.6834946    
   32.3650894       90.7154236    
   32.3697968       90.7733917    
   32.3701782       90.7882919    
   32.3764763       90.8223114    
   32.3779716       90.8512497    
   32.3836288       90.8991394    
   32.3872414       90.9253998    
   32.3947983       90.9730225    
   32.4077530       91.0097504    
   32.4168320       91.0498428    
   32.4357185       91.0836411    
   32.4375191       91.1224136    
   32.4380951       91.1364822    
   32.4428253       91.1608810    
   32.4493980       91.2082977    
   32.4543419       91.2638702    
   32.4558525       91.3079834    
   32.4655838       91.3390579    
   32.4738083       91.3858948    
   32.4754105       91.4082947    
   32.4853172       91.4507751    
   32.4857979       91.4869080    
   32.4937973       91.5019226    
   32.4958420       91.5273819    
   32.5029678       91.5499878    
   32.5043831       91.5710754    
   32.5072174       91.6121292    
   32.5223808       91.6589203    
   32.5366898       91.6917953    
   32.5493355       91.7048035    
   32.5557060       91.7196884    
   32.5565796       91.7384338    
   32.5613365       91.7532730    
   32.5812721       91.7717819    
   32.5892143       91.8170319    
   32.5937958       91.8309860    
   32.5965271       91.8436890    
   32.5999565       91.8592834    
   32.6052551       91.8722382    
   32.6137199       91.9069290    
   32.6266136       91.9483643    
   32.6269913       91.9888687    
   32.6300812       92.0374756    
   32.6326828       92.0751495    
   32.6336632       92.1259613    
   32.6515198       92.1398315    
   32.6522827       92.1807404    
   32.6618614       92.2052841    
   32.6667938       92.2218246    
   32.6816521       92.2345734    
   32.6833458       92.2696609    
   32.6883698       92.3054733    
   32.7197762       92.3519440    
   32.7329750       92.3773193    
   32.7341652       92.3926010    
   32.7354584       92.4141693    
   32.7441101       92.4280319    
   32.7462502       92.4398270    
   32.7498703       92.4825439    
   32.7580185       92.5053940    
   32.7666702       92.5292130    
   32.7759666       92.5765381    
   32.7994843       92.5885544    
   32.8009071       92.6008530    
   32.8063774       92.6423798    
   32.8083076       92.6777039    
   32.8190651       92.7189789    
   32.8349609       92.7628555    
   32.8427505       92.7945099    
   32.8472328       92.8352051    
   32.8504753       92.8797531    
   32.8530197       92.8906708    
   32.8564301       92.9018250    
   32.8613510       92.9235306    
   32.8682442       92.9348755    
   32.8721008       92.9456940    
   32.8725319       92.9858780    
   32.8796463       93.0014572    
   32.8861389       93.0184784    
   32.9031754       93.0618668    
   32.9072533       93.0816574    
   32.9125710       93.1101913    
   32.9131699       93.1207886    
   32.9378433       93.1453323    
   32.9419861       93.1878891    
   32.9656296       93.2289886    
   32.9675636       93.2445984    
   32.9710121       93.2837448    
   32.9733429       93.3004227    
   32.9742088       93.3136673    
   32.9793701       93.3508911    
   32.9804077       93.3733139    
   32.9837494       93.3914948    
   32.9848976       93.4022141    
   32.9869118       93.4176636    
   32.9906006       93.4338303    
   32.9914627       93.4452591    
   32.9929695       93.4708405    
   32.9961243       93.5103989    
   32.9984589       93.5499115    
   33.0054398       93.5883865    
   33.0097466       93.6242142    
   33.0113373       93.6592026    
   33.0115318       93.6966858    
   33.0160255       93.7376938    
   33.0318871       93.7499847    
   33.0355148       93.7887650    
   33.0476570       93.8208313    
   33.0658646       93.8308792    
   33.0659637       93.8528595    
   33.0724564       93.8752823    
   33.0726662       93.8904343    
   33.0747299       93.9206390    
   33.0776825       93.9569092    
   33.0832367       93.9706650    
   33.0894356       93.9867706    
   33.0988464       94.0187454    
   33.1031456       94.0358887    
   33.1057053       94.0724792    
   33.1108894       94.0842972    
   33.1246490       94.1024551    
   33.1397591       94.1392746    
   33.1447792       94.1735458    
   33.1472588       94.1848755    
   33.1481819       94.2005234    
   33.1617775       94.2395325    
   33.1650162       94.2486649    
   33.1676254       94.2749710    
   33.1769028       94.2842484    
   33.1854095       94.2932968    
   33.1861267       94.3159790    
   33.1872177       94.3445435    
   33.1880608       94.3569946    
   33.1889839       94.3694534    
   33.1955719       94.3873978    
   33.1971741       94.4257355    
   33.2069244       94.4362335    
   33.2099380       94.4726105    
   33.2136192       94.5097580    
   33.2180634       94.5468292    
   33.2261963       94.5622177    
   33.2343788       94.5746765    
   33.2386589       94.6081390    
   33.2405777       94.6177750    
   33.2458496       94.6369705    
   33.2478065       94.6496277    
   33.2540932       94.6799088    
   33.2588921       94.7115479    
   33.2642441       94.7453461    
   33.2667007       94.7698059    
   33.2703171       94.7910843    
   33.2753296       94.8022079    
   33.2817688       94.8108215    
   33.2924614       94.8195801    
   33.3031082       94.8373947    
   33.3055267       94.8560104    
   33.3117218       94.8672028    
   33.3125191       94.8972931    
   33.3138237       94.9074860    
   33.3147659       94.9355392    
   33.3237839       94.9616013    
   33.3321877       94.9900589    
   33.3350945       95.0226898    
   33.3357620       95.0447388    
   33.3364449       95.0694733    
   33.3430405       95.0818329    
   33.3432198       95.0905838    
   33.3530273       95.1017914    
   33.3543968       95.1111069    
   33.3590164       95.1258469    
   33.3614960       95.1357956    
   33.3616638       95.1464615    
   33.3639412       95.1595612    
   33.3700294       95.1686020    
   33.3867989       95.2011414    
   33.3885803       95.2202835    
   33.4075127       95.2364197    
   33.4136353       95.2444763    
   33.4251022       95.2637100    
   33.4263535       95.2852783    
   33.4293823       95.3171310    
   33.4407845       95.3375778    
   33.4514885       95.3523102    
   33.4543419       95.3778763    
   33.4648209       95.3869095    
   33.4648857       95.4167862    
   33.4772453       95.4251556    
   33.4827881       95.4503632    
   33.4896889       95.4805603    
   33.4898605       95.4892731    
   33.4906807       95.4975891    
   33.4920349       95.5210037    
   33.5001564       95.5300827    
   33.5365181       95.5374985    
   33.5434456       95.5448761    
   33.5452843       95.5652008    
   33.5456505       95.5777283    
   33.5586777       95.5890808    
   33.5587311       95.5969391    
   33.5702286       95.6128845    
   33.5777359       95.6386337    
   33.5804062       95.6661987    
   33.5824814       95.6963959    
   33.5844574       95.7063828    
   33.5927582       95.7167969    
   33.5990715       95.7325134    
   33.6051941       95.7603683    
   33.6150246       95.7907639    
   33.6166420       95.8037186    
   33.6191864       95.8179092    
   33.6209564       95.8268585    
   33.6232758       95.8403778    
   33.6252174       95.8667221    
   33.6252213       95.8969650    
   33.6289062       95.9040451    
   33.6356850       95.9230270    
   33.6410408       95.9537277    
   33.6464386       95.9610748    
   33.6569862       95.9683838    
   33.6700935       95.9857941    
   33.6701622       95.9928894    
   33.6825829       96.0035629    
   33.6862297       96.0196762    
   33.6991043       96.0407867    
   33.7062073       96.0623169    
   33.7132301       96.0702896    
   33.7209702       96.0984650    
   33.7223244       96.1116257    
   33.7274132       96.1183701    
   33.7413979       96.1415634    
   33.7422523       96.1681824    
   33.7667465       96.1749420    
   33.7707939       96.1988754    
   33.7714195       96.2088470    
   33.7751999       96.2356491    
   33.7771606       96.2493820    
   33.7772026       96.2557983    
   33.7822876       96.2844009    
   33.7846642       96.3092957    
   33.7962875       96.3156509    
   33.8160973       96.3225555    
   33.8175125       96.3391113    
   33.8221855       96.3576355    
   33.8239708       96.3639145    
   33.8275414       96.3753052    
   33.8351822       96.3889542    
   33.8566895       96.4067535    
   33.8800316       96.4251785    
   33.9001198       96.4310760    
   33.9076805       96.4393768    
   33.9183464       96.4454956    
   33.9236984       96.4703751    
