,mag_B,emag_B,mag_V,emag_V
28,14.274507502496924,0.010056690888696351,13.76440187441577,0.007084994570878175
29,17.468987107017032,0.04573693786932172,16.172453779957024,0.02144598345463665
30,15.654175795066704,0.019344541686812964,14.684407282709056,0.010817075657369241
31,17.36120441634669,0.04345825792416871,16.612322003296022,0.026254834975964165
32,14.92602953354994,0.013696748631998957,14.090162515226515,0.008230191672772034
33,13.948989028390447,0.008618344576560447,13.41790703098098,0.006041258978042058
34,16.300213046959307,0.02627794473708103,14.623397747978085,0.01051776011693904
35,18.367448240466288,0.0700292597237137,17.150224637903147,0.03362442872970591
36,18.51040773988659,0.0749407383858236,18.17662348415442,0.05391098468186922
37,16.79692652713767,0.033256410507334584,15.66688654724874,0.016996492840546
38,17.094146601420853,0.038289471448351486,16.111930790891645,0.020857226042147754
39,17.002720188219218,0.03666508605009626,16.099069637224,0.02073421238051735
40,14.288755459311506,0.010124860818602316,13.625061989253828,0.006645176047986321
41,16.67284604281166,0.03135628006388769,16.1645723596205,0.021368382997260772
42,12.111736296840856,0.0036065673232401436,11.709666395872368,0.0027536437370221977
43,15.908747158540592,0.0218263018968048,15.431639166428331,0.015253476568019023
44,18.03867586614761,0.059920887889255425,17.040953585181576,0.031976292579572026
45,17.98403728588454,0.05838845483095267,17.189861975431818,0.03424305008352261
46,17.88522633916129,0.05571596867488075,16.697781566027654,0.027307363552829717
47,16.445815360124527,0.02815619987387362,15.80318462535734,0.018096090015668746
48,17.90839521039496,0.05633141414458342,16.758749992609527,0.028083948424913893
49,16.902904695863562,0.03497023527516644,16.59734866130384,0.026074643526512377
50,17.213026415680364,0.040509723528328274,16.657738486271395,0.026809036073713044
51,15.931045943694215,0.022058295832848542,14.838903116909329,0.011613691534464246
52,16.142293251804624,0.024382167827108992,15.616817766482807,0.016609559574994444
53,18.187196415899514,0.06429272184755916,18.584894106599428,0.06504725814514753
54,16.996781507367576,0.03656198840689027,16.02674245058629,0.02005581176797852
55,13.906325855880219,0.008445757161613712,13.24031268813937,0.005567408977672465
56,18.05810347507566,0.06047540730751063,18.072895422913472,0.05139935473134369
57,17.912178067841936,0.05643254356619093,17.14253347470707,0.03350569345650753
58,18.551432603478116,0.07641275686067353,18.11719114733442,0.052457272092872036
59,18.718104691205472,0.08269651967952452,18.898144890418024,0.07512778572809918
60,18.065436319255696,0.060686039050788274,18.719418038785115,0.0691990357784993
61,15.431054803460261,0.01740255595913819,14.710903594846421,0.010949706654531068
62,15.125780907145437,0.015057420710523583,14.568847383562593,0.010257153851294824
63,14.368848549815675,0.010516759682705967,13.774499259909176,0.007117975133603448
64,17.757475800298494,0.05244125843116169,16.87587717513592,0.029638364033582384
65,16.90464066306523,0.03499903154061559,15.667267647797772,0.016999472301463803
66,16.792297118038924,0.033183491336308706,15.965453018259248,0.019498344072264553
67,18.197007215585877,0.06459249593472934,17.6626947798592,0.04256184208702598
68,15.869554224180376,0.021424440579567904,15.427855675167722,0.015226955897832618
69,17.727835667805135,0.05170940788821874,18.093307322220884,0.05188417643075008
70,16.052722016121557,0.02336832986285297,15.614279204486989,0.016590177819180655
71,18.152243121170095,0.06323596898235707,,
72,18.24324187908077,0.06602414366518695,23.43728336428598,0.6060240697772334
73,17.49220124121478,0.04624314616979489,17.66335581176284,0.04257478433148443
74,15.722782290645549,0.01998416451436106,14.958178940389823,0.012268614974944156
75,17.32079231917678,0.042633461373710616,16.637625892980882,0.0265621805656389
76,13.982018913645428,0.008754380462256154,13.324742692584397,0.005787859117241894
77,13.52420393782665,0.007046143398031523,13.025843119691013,0.005044440460493491
78,18.036336435594333,0.059854457790194424,,
79,11.87612759641181,0.003225352234947292,11.270516267459817,0.0022500276945821712
80,15.545403961286121,0.018372150200260024,14.618317651072644,0.01049321366508568
81,15.103740072865126,0.01490087953181007,14.617088329691354,0.010487282337381207
82,18.348643433375017,0.06940763103470696,17.62330142069737,0.041797626808016124
