,RA,DEC,mag_B,emag_B,mag_V,emag_V,mag_BV,emag_BV
58,102.15237,0.38893,16.877968051420037,0.15340944880010596,13.937428843045518,0.3828879094561611,0.31653920837451877,0.2898924114026818
59,102.17902,0.38825,18.129100261967388,0.16814828427950307,15.212944590579538,0.38370512826833514,0.29215567138785004,0.29900413202088033
60,102.20135,0.38414,17.733486742005603,0.1619845322782682,15.437084683296222,0.3844117168268178,-0.32759794129061903,0.29649849364061
61,102.21453,0.38287,18.084013277568424,0.16736272671111646,16.096642488746976,0.3878236494357117,-0.6366292111785542,0.3038378932157963
62,102.21313,0.3828,18.13810367724017,0.16830786531137643,16.029064681715035,0.3873703368425176,-0.5149610044748657,0.3037816903487732
63,102.17406,0.3817,15.833597361711783,0.1493286176684706,13.061346959609397,0.3846369148129283,0.1482504021023866,0.29007687307261176
64,102.26653,0.38326,17.375554840172626,0.15768971795295467,14.48484048771895,0.38265639577781685,0.26671435245367603,0.2918766252678545
65,102.20245,0.38201,14.024518875129415,0.15225786078733008,11.440312645401944,0.3910556488329418,-0.03979377027252917,0.30001162753414584
66,102.2742,0.38327,13.532931423309517,0.15442036236083312,11.125462954026263,0.3926599575124028,-0.21653153071674625,0.30319546590490587
67,102.21617,0.38151,18.002294112203927,0.1659955284854392,16.262204454143973,0.3890482222041049,-0.8839103419400475,0.30465231769565587
68,102.20644,0.38135,11.822641587821249,0.16459032100535584,9.31242969533344,0.4035328086197458,-0.11378810751219193,0.3222246132764945
69,102.29474,0.38058,15.642059834243158,0.14914212848999306,12.69900526484902,0.3857604037578066,0.31905456939413723,0.29146948999494193
70,102.19564,0.37804,15.179904433956407,0.14925385986983336,12.74792886281334,0.3855967941693663,-0.19202442885693338,0.29131014805484634
71,102.16366,0.37643,18.260332786095848,0.17056600087416968,15.092317771095532,0.3834062378278402,0.5440150150003161,0.29998850621233075
72,102.21031,0.37719,11.434096348547918,0.16731067078639095,8.879197477211164,0.4064722215439104,-0.06910112866324647,0.3272805026973557
73,102.2888,0.37871,17.75174703882723,0.16223450399772255,14.404609937507532,0.3826414719598896,0.7231371013196976,0.29433744299870856
74,102.2124,0.37694,14.654940303855192,0.15019983342126075,12.173076887782637,0.38773316371693545,-0.14213658392744521,0.29461329943795533
75,102.2144,0.37654,16.787702088482806,0.15281667004276844,14.460832117569653,0.3826500467006196,-0.29713002908684716,0.28926457246428683
76,102.21052,0.37622,11.434096348547918,0.16731067078639095,10.3333001182297,0.39709698897946966,-1.5232037696817815,0.31556121310381785
77,102.20877,0.37554,14.412069149213412,0.15088579534889207,11.92792974208538,0.38877582617496004,-0.1398605928719684,0.2963328639487873
78,102.20409,0.37291,17.883157403767047,0.16412847174497616,15.82857740375667,0.38617342848858055,-0.5694199999896229,0.29994678212637366
79,102.15336,0.37159,16.239153208768016,0.15024581362164577,13.51801348125292,0.3835378964840785,0.09713972751509614,0.2890936224655639
80,102.2887,0.3735,17.374102311576973,0.15767451033307991,14.159261927988725,0.382702938490583,0.590840383588248,0.2919294269821106
81,102.20068,0.37168,18.062777196632055,0.16700048851406807,16.04709567695062,0.3874887422253508,-0.6083184803185654,0.30321063390871
82,102.17829,0.36706,15.791318939233264,0.14927468987960127,13.18307596549186,0.384307514949424,-0.01575702625859543,0.28961215286181075
83,102.19565,0.36713,16.60761040739108,0.15178482238930613,14.250041901573157,0.38266195961647725,-0.26643149418207857,0.2887365713678744
84,102.15665,0.36542,17.533153477137336,0.15944330417912778,14.543322756671452,0.3826787192454618,0.36583072046588383,0.29285690944709636
85,102.29082,0.36779,16.207768010077366,0.15014741547438162,13.308136786794059,0.38399601999118155,0.2756312232833077,0.2896501160757656
86,102.28093,0.36562,14.120801851408913,0.1518873928311092,11.626423215881086,0.3901547938947317,-0.12962136447217298,0.29864785835507374
87,102.17831,0.36246,18.223096436959466,0.1698597357591406,15.67313473997549,0.38538784705302725,-0.07403830301602399,0.30211938449615006
88,102.28393,0.36145,17.870459611325995,0.16393803345188548,14.421914489888847,0.382643179478516,0.8245451214371476,0.2952820374040712
89,102.16353,0.35869,11.560570812456842,0.1664123655894572,9.057582119757488,0.4052481024553052,-0.12101130730064591,0.3252984782698877
90,102.16849,0.35724,13.625037740164379,0.15398291300006706,11.299553067265567,0.39176076605660676,-0.29851532710118833,0.3018066190746081
91,102.1656,0.35448,17.76065253325063,0.1623575629167504,14.418088377351244,0.3826427310016347,0.718564155899387,0.294406925571828
92,102.26771,0.35621,18.120595688378074,0.16799837889824903,14.859188958983177,0.3829768732329634,0.6374067293948974,0.29798446393014677
93,102.26969,0.35367,17.94080159467898,0.16501354378565047,14.573050706724127,0.3826938515001544,0.7437508879548537,0.29594603158130195
94,102.18001,0.35034,16.057835318374412,0.14974282533525235,13.408348140590428,0.3837669068354711,0.025487177783983683,0.2891365637920064
95,102.294,0.35164,18.114671509237173,0.1678944338061968,14.277825055937948,0.3826536278278877,1.2128464532992251,0.2975102347700781
96,102.27876,0.35078,18.005929485794223,0.16605482673501326,14.287599819835117,0.38265117360261447,1.0943296659591053,0.29647280843519774
97,102.19249,0.34746,17.844743147093958,0.1635572791716833,15.176032088999031,0.3836078508565701,0.04471105809492626,0.29632071613176236
98,102.29538,0.34915,17.259429255667023,0.15652680239678995,13.865148526501207,0.38297293799064136,0.7702807291658159,0.29166575236346715
99,102.28535,0.34516,16.086185194696874,0.14981120334991588,13.237300356012419,0.3841690379416889,0.2248848386844552,0.28970544758805034
100,102.1815,0.34268,16.047235466673495,0.14971821030341345,13.18243728950496,0.3843091767180658,0.24079817716853447,0.28984320900475596
101,102.17508,0.34248,16.478132143719687,0.151160251927895,13.81160771579324,0.38304343039914546,0.04252442792644706,0.28891467829594547
102,102.26312,0.34176,17.74905002221292,0.16219738465452793,14.589101999644393,0.3827030976538505,0.5359480225685266,0.2943971000920721
103,102.28381,0.33932,15.962096534299384,0.149538952227537,13.141050132796122,0.3844183707366694,0.1970464015032617,0.2898954673552951
104,102.2887,0.33806,17.08432023473499,0.15496755091559983,13.860479279105089,0.3829788336640654,0.5998409556298997,0.2908396961755167
105,102.29094,0.33791,18.27112961486652,0.17077384869543832,14.288850684646016,0.3826508775527521,1.358278930220504,0.2991411063196493
106,102.27733,0.337,18.18067184889716,0.16907476788474635,14.54199143007697,0.382678101710157,1.0146804188201881,0.2982093336295329
107,102.2693,0.32889,17.967622025728478,0.16543698370425133,14.485800810924664,0.3826566835582755,0.8578212148038139,0.2961343158922634
108,102.27234,0.32707,18.092732438373993,0.16751288702538147,14.642929006343715,0.38273968554482524,0.8258034320302775,0.29740584091528854
109,102.28384,0.32576,17.479958688048395,0.15882811199852254,14.160310968937326,0.3827023464737754,0.6956477191110692,0.292553337286637
