,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
109,110,652.799302143481,276.2816710102664,0.5377009982876682,-0.06017471000272165,-0.0767510365886584,49,0.0,849.1244241142364,15.795214468667458,-2.9963138179148006
110,111,434.90749489802283,276.68318050313366,0.5925386377073129,-0.012608430456506368,-0.11342605840317972,49,0.0,877.2403048424375,20.452215552993806,-3.276850903147012
111,112,260.4169993808006,278.69938763309807,0.5871829109440384,0.5391356231223263,-0.07319028748513454,49,0.0,783.3759152941873,1.0577941496417869,-0.06100290182625685
112,113,359.1769063368616,278.3035965601557,0.5754697620429812,0.0010705503950392853,-0.09200615917119628,49,0.0,1009.8774274363778,49.17851856290507,-4.229438605148369
113,114,416.88580682080243,279.44574430340003,0.6516742835573448,-0.15830872932877232,-0.12643273680461306,49,0.0,793.1941412795926,2.808245391810164,-1.1210876372525385
114,115,188.19252369442313,280.7951716166797,0.6728562151927492,-0.07809078189070157,-0.07633418860028816,49,0.0,795.2864933275356,3.1891681635873455,-1.2591935500613953
115,116,210.20657368082837,281.15770914630474,0.5613986551623039,0.2804616834468588,-0.3771921010405645,49,0.0,785.4626355526569,1.5132268611841593,-0.44976010455024446
116,117,255.1991389605917,283.82056854800635,0.7857570117691561,0.23424159024974528,0.03283551885554659,49,0.0,786.8156015064617,1.3616412825816793,-0.3351567749726726
117,118,77.24896174163234,284.8007840241102,0.4911079356207788,-0.09881794508147207,-0.6606266421674066,49,0.0,783.2650912000895,1.2633748493945878,-0.2538305673427846
118,119,567.3114498345767,286.3473715646415,0.6042413335670006,-0.012246783144786257,-0.28724894413213786,49,0.0,790.8384326567084,2.620956101672846,-1.046149367550682
119,120,690.6556385508842,289.42050242426836,0.5536067544621187,0.1333544803202093,0.05796650336990627,49,0.0,785.3948023451635,1.6916527072047949,-0.570778020241889
120,121,457.008264312911,292.26931017943616,0.46448316216018154,-0.19907119659385053,-0.08926914252141424,49,0.0,786.6053165228074,2.0399253240567643,-0.7740356735357257
121,122,413.60006961673287,293.6429854132863,0.487115200946833,-0.09498421537407965,-0.08479058807748298,49,0.0,787.3220269293123,2.114608820592587,-0.8130750985793965
122,123,566.3370317389641,296.7634667955289,0.5718526693518563,-0.10557349731801126,-0.14333764132993024,49,0.0,798.5568307044521,4.208487690273362,-1.5603151530318005
123,124,619.9777880484363,299.2842326514573,0.5974554199116378,-0.038034110258390916,-0.1182637965629021,49,0.0,794.8896697662057,3.529992212937166,-1.3694343683688843
124,125,414.13898742584263,301.3276754821734,0.6198697174915803,-0.07656578454577684,-0.12203987117518916,49,0.0,793.9358856491652,3.113053384910424,-1.2329664208624223
125,126,699.9587523793417,301.9694472425481,0.646844944960472,-0.0235251559562097,-0.44649369661287525,49,0.0,783.3378247502876,1.165968700902625,-0.16671723110096692
126,127,358.06331761526354,305.01374521542374,0.5943476707347012,0.03143073668301242,-0.11718972736426225,49,0.0,800.5635654979152,4.518161643493686,-1.6374044108729686
127,128,401.7036406859356,306.2005736983187,0.5667865218607432,-0.0736710669608916,-0.1195072660007232,49,0.0,967.1558690424911,40.48376425382075,-4.018202217994463
128,129,80.87592480475108,308.3911853065895,0.6326802138633234,-0.1968818002353905,0.30216015220665055,49,0.0,788.7669155575653,1.9186120551240389,-0.7074679223110685
129,130,597.8957703749311,307.7109627661433,0.552502927386222,-0.07479642610762027,-0.09551680854033646,49,0.0,811.6989372833383,7.240883227453515,-2.149478859351359
130,131,501.89886620786916,310.4124453274795,0.5547286545620124,-0.022109669520187017,0.2265364195864476,49,0.0,791.6966110616108,2.8121629981579543,-1.1226012239677803
131,132,627.1210101176299,309.92178518166634,0.6085357796180756,-0.41585045191714953,-0.14516511618727396,49,0.0,785.0945527784365,1.4744268781013996,-0.42155809816306394
132,133,80.5163570419978,312.7129501466699,0.5231349924228884,-0.23108936130742347,-0.19868063940010175,49,0.0,789.5148031651372,2.3214200124793742,-0.9143843102086959
133,134,61.778024408123905,316.089757588027,0.580841492885831,-0.11766600707618635,-0.15186413601152662,49,0.0,870.2837573712054,19.60476224005603,-3.230903949227924
134,135,568.5572662250673,316.421310146656,0.5404823695446788,-0.14598925608042942,-0.09523648424916575,49,0.0,2178.695841712292,304.43521150958657,-6.208737205659607
135,136,652.1354949298194,337.3690170722449,0.601713431153073,0.21712124067947333,-0.03402354206777741,49,0.0,789.007267738132,2.260119067095374,-0.8853282978910477
136,137,309.6408266097685,338.2752364278382,0.595445391796316,-0.11527837702294902,-0.17699384633554735,49,0.0,816.4288461553219,7.865958097695362,-2.2393790714352244
137,138,459.8458384980205,338.07318955357897,0.5174944741187547,-0.1750726899702071,-0.08234910678736591,49,0.0,788.4200789075298,2.353077804236395,-0.9290907182714372
138,139,476.8937548152476,344.10268147470543,0.6938849700590083,-0.05667946130845651,-0.10467495520277798,49,0.0,794.3191818259064,2.960788856302073,-1.1785185937751015
139,140,575.3754632868206,344.0402096530098,0.6081490990003052,-0.2406016357863605,-0.11346226435541815,49,0.0,792.6968035651095,3.085367042732115,-1.223267090413608
140,141,613.8257859591764,344.1295033191167,0.48866080126304184,0.06838007778493037,-0.11983548868312023,49,0.0,789.0756630011953,2.695172074401895,-1.0764662453074079
141,142,748.3807096157147,344.91085219493755,0.5543325687125795,0.28127178648202,0.0869491096740713,49,0.0,783.4002499339107,1.4053211143316922,-0.3694389284818917
142,143,698.7895941950386,347.53555700890695,0.6161858531768433,0.019532373492824835,0.10375884833017435,49,0.0,821.3770266032932,8.574316701826973,-2.3329988015392003
143,144,728.1423938568746,348.94242881382894,0.5579466646660538,-0.04503322496433209,-0.17353826119352098,49,0.0,800.8384426303785,5.1387484126294085,-1.7771433890847856
144,145,281.6274620276396,349.67076468203436,0.5297674758255557,-0.045695964651890256,-0.18769971683373748,49,0.0,802.594655425515,5.294142506581852,-1.8094890684187812
145,146,95.26562723357831,351.10701020228765,0.6625282931551657,-0.12394727257291299,-0.4321789468493268,49,0.0,785.575482862319,1.4254201293586353,-0.38485721870399425
146,147,587.6074224883412,354.85568424403243,0.5566787477251347,-0.15060406290869535,-0.11695420701141303,49,0.0,802.1462693527993,5.233266047556631,-1.796932034655749
147,148,149.20140576136123,358.440249607695,0.5603571637288577,-0.030022764747550442,-0.014383467635735479,49,0.0,806.2646718196553,6.102546247870249,-1.96377769845688
148,149,426.6632112709288,359.9279181088747,0.5502289896025042,-0.07584690502939195,-0.14970537428462963,49,0.0,814.6616930829306,7.890496343588562,-2.2427608072953285
149,150,547.8766802323231,360.88569186391425,0.6196967443938577,-0.09959595303787974,-0.16419359179081064,49,0.0,809.2933632917054,6.256833863200699,-1.99088655843106
150,151,223.09118135238066,364.0370420166192,0.5729615348349,0.29599571599795854,0.17305072160920443,49,0.0,784.6150563722395,1.3129728241867356,-0.2956393429695423
151,152,594.2600683071254,365.8419215892711,0.6562336697149665,0.05062485369994219,-0.3038212419819632,49,0.0,784.413818207515,1.2272586792690732,-0.22234028036801734
152,153,224.23453200193552,369.0898830346059,0.5054446141215738,0.3686067422761585,0.30365581433282846,49,0.0,783.9364081251738,1.3184929711866513,-0.3001945473392032
153,154,551.7306704188502,368.4144662331742,0.5837992475635848,0.17614124048885188,0.157309183186578,49,0.0,785.6160123266989,1.5176279873248577,-0.45291331748201163
154,155,723.4172974763553,369.07816108233624,0.6882817673892921,0.009857069362011198,-0.044264843759774845,49,0.0,786.8333361594752,1.7307291533090612,-0.5955727730582933
155,156,269.7314751307653,371.76464596500256,0.5390165120902342,0.30423631107723,0.1039089187527077,49,0.0,788.0873403497886,2.086640667541207,-0.7986191682551952
156,157,611.4463704442886,375.88669740241306,0.7982580794403088,0.08097449777990359,-0.3677110715753153,49,0.0,785.8126465866202,1.3193566668960997,-0.30090553990042795
157,158,476.8719450926062,379.1526067027484,0.5386153950937566,-0.058761542495383526,0.08699103661856675,49,0.0,786.1538523783471,1.6166664119895162,-0.5215510386680136
158,159,6.358789464852553,379.7255510885279,0.5811538532856537,-0.15617685395349973,-0.14958513227373232,49,0.0,1140.3425300053314,75.5583307529453,-4.695705887126855
159,160,215.31756095839998,379.7436056230614,0.5782690058596436,-0.09664449035666213,-0.1284735484215637,49,0.0,1263.5383364992906,102.44396012615712,-5.026215896076672
160,161,513.8681612881508,379.9617045794573,0.6690057620829225,-0.18423970702422124,-0.017734644060161345,49,0.0,784.2893105625582,1.0776475281422786,-0.08119184272538935
161,162,659.2479778603031,382.26182584282515,0.4115766593391084,-0.031152635338871738,-0.2738581298077243,49,0.0,782.4577245838103,1.1826983795664816,-0.18218500444436242
162,163,112.8510804517305,388.1035670291397,0.4679617127677465,0.33176738377963666,0.19970769763806723,49,0.0,782.4389106037025,1.0977863931337963,-0.10129460869111964
163,164,722.6370466352722,388.6721029656882,0.4954164125276578,-0.1750603272117041,0.006888897596871221,49,0.0,785.8871079877259,2.0101857197559165,-0.7580904586496466
164,165,545.7948541579756,392.0512044090759,0.5829777442340004,-0.05991383032614769,-0.1132089436325705,49,0.0,1793.6656214032496,213.36808723707244,-5.8228236598714
